caller;recipient;dt;duration
+79743872599;+79522674940;2020-01-18 08:42:16;333
+79343104093;+79854083981;2020-05-18 19:35:04;830
+79261088918;+79235643827;2020-04-25 04:13:05;218
+79776981435;+79687304268;2020-03-12 03:09:38;25
+79960813237;+79880063064;2020-03-14 00:44:36;339
+79979138128;+79696031290;2020-02-27 17:19:31;-1
+79283775797;+79013483459;2020-02-22 13:49:58;841
+79381958936;+79362184105;2020-03-16 20:39:37;873
+79621745227;+79235191373;2020-04-04 12:03:16;-2
+79960813237;+79305747938;2020-04-15 09:22:29;-1
+79631996163;+79295924900;2020-03-25 06:30:57;-2
+79967027635;+79090689603;2020-05-05 11:25:21;367
+79766364851;+79091469024;2020-01-28 21:46:40;986
+79066028576;+79435850776;2020-03-05 22:29:20;463
+79106136629;+79091469024;2020-01-23 00:32:37;931
+79868672152;+79681839690;2020-03-22 12:04:31;93
+79673456568;+79412045716;2020-04-24 00:32:59;413
+79954659313;+79219775531;2020-04-18 12:52:58;836
+79355756271;+79799884052;2020-03-14 11:26:34;926
+79895835760;+79477152666;2020-05-22 16:56:55;-1
+79686095319;+79114623450;2020-04-05 13:12:56;539
+79252289226;+79287784306;2020-01-20 01:42:30;937
+79766364851;+79335733704;2020-01-01 12:40:19;786
+79411765984;+79766988037;2020-01-03 18:27:24;92
+79106136629;+79342376328;2020-05-18 23:36:51;502
+79488931918;+79477152666;2020-03-16 22:23:59;-1
+79547188840;+79766988037;2020-03-16 02:33:12;61
+79850299486;+79575818630;2020-05-20 16:26:59;-1
+79625140868;+79754909127;2020-05-10 02:47:55;885
+79643495830;+79439389308;2020-05-30 12:30:25;-2
+79013483459;+79954659313;2020-01-17 18:44:07;562
+79408862394;+79797161012;2020-05-18 11:37:57;315
+79119914000;+79803802876;2020-05-18 08:36:08;395
+79408862394;+79986051879;2020-03-06 04:03:20;667
+79590518050;+79252289226;2020-01-19 20:04:08;368
+79841430347;+79948925259;2020-01-04 21:43:05;-2
+79887691115;+79335733704;2020-03-27 05:51:29;715
+79655001043;+79987655975;2020-01-13 23:46:44;-2
+79847387615;+79379726440;2020-03-14 16:56:17;156
+79955449174;+79378125821;2020-01-21 14:27:52;-2
+79406775688;+79870237946;2020-05-03 11:30:39;678
+79471704590;+79180985553;2020-01-30 06:34:35;-1
+79822792838;+79084238781;2020-02-04 18:20:37;245
+79032874068;+79013483459;2020-03-13 04:02:32;371
+79209253134;+79960813237;2020-01-15 09:24:24;-2
+79792861678;+79871556516;2020-02-07 07:13:09;712
+79054026179;+79987655975;2020-05-03 12:46:05;824
+79643495830;+79159712021;2020-02-29 23:40:34;639
+79526593203;+79514451156;2020-04-30 02:12:32;-2
+79074614693;+79093101913;2020-05-28 03:04:12;513
+79929595597;+79628289534;2020-02-17 20:19:30;292
+79319654713;+79740478483;2020-04-08 03:49:26;720
+79696031290;+79180985553;2020-02-15 14:55:02;214
+79843203441;+79511713952;2020-01-17 06:04:45;475
+79961331024;+79240960136;2020-05-27 08:58:04;11
+79960813237;+79084009750;2020-02-05 18:48:12;-1
+79843203441;+79312286201;2020-01-25 22:45:13;488
+79709028118;+79130522335;2020-01-28 02:10:07;-1
+79613856090;+79994363784;2020-03-16 09:22:56;522
+79699925860;+79066028576;2020-02-24 20:20:17;619
+79035723941;+79880063064;2020-03-15 03:55:07;324
+79967027635;+79901996020;2020-02-02 20:14:16;-2
+79315843010;+79994363784;2020-03-28 01:09:17;-2
+79249707909;+79686095319;2020-04-04 12:36:18;34
+79633270585;+79848820681;2020-04-26 07:06:51;945
+79932907826;+79715339227;2020-02-26 02:31:09;-1
+79215686220;+79086475382;2020-04-10 20:41:34;717
+79412045716;+79526593203;2020-02-22 01:38:58;982
+79320590135;+79697402495;2020-03-10 03:10:17;-1
+79880063064;+79704937503;2020-03-05 10:20:37;900
+79812468800;+79784102595;2020-05-08 11:53:39;564
+79267757119;+79895835760;2020-05-23 22:14:26;69
+79095074723;+79830588607;2020-04-23 05:39:30;830
+79379726440;+79613856090;2020-03-26 17:32:08;997
+79148864251;+79152228329;2020-03-07 07:01:13;968
+79113765856;+79515819950;2020-04-30 16:44:32;757
+79551562689;+79044751342;2020-05-29 07:47:24;434
+79219775531;+79533778375;2020-05-17 07:03:00;279
+79655001043;+79440794991;2020-04-14 04:32:54;-1
+79080373662;+79182394133;2020-03-16 13:31:47;226
+79997463702;+79590518050;2020-04-29 21:38:44;389
+79058054767;+79083030674;2020-03-21 23:39:16;309
+79791034266;+79253110192;2020-05-05 00:14:57;-1
+79032874068;+79752429113;2020-02-21 05:15:50;90
+79400555439;+79643495830;2020-02-27 01:14:48;235
+79771674370;+79032303132;2020-01-19 20:15:15;-2
+79159121272;+79975889517;2020-01-18 01:13:32;740
+79854083981;+79406058515;2020-02-02 19:44:31;804
+79570080796;+79687304268;2020-01-28 23:27:47;992
+79013743431;+79693220327;2020-01-10 00:16:10;647
+79066028576;+79346102002;2020-03-07 20:24:58;391
+79813008149;+79359217534;2020-03-26 15:29:09;964
+79080372002;+79709028118;2020-02-26 23:05:41;891
+79267757119;+79547188840;2020-05-26 08:18:47;910
+79827938649;+79721046072;2020-01-27 09:26:32;687
+79743830987;+79346102002;2020-04-15 04:11:15;147
+79293755548;+79082453868;2020-01-06 18:33:32;435
+79906226733;+79721573398;2020-02-15 09:12:24;362
+79513712192;+79523139377;2020-02-20 14:55:15;607
+79871357830;+79074614693;2020-05-05 08:56:39;713
+79880675713;+79828419074;2020-01-05 03:15:58;448
+79052896271;+79044287048;2020-05-18 12:40:11;-2
+79122841287;+79381552101;2020-05-21 06:00:03;317
+79914976048;+79240960136;2020-05-13 04:29:55;352
+79355756271;+79797161012;2020-01-03 19:49:12;216
+79209253134;+79980275762;2020-01-10 00:28:52;975
+79911048465;+79232620275;2020-02-11 06:00:42;-2
+79841430347;+79693220327;2020-05-19 07:00:06;454
+79994325594;+79084009750;2020-04-02 11:05:49;193
+79986215360;+79207211627;2020-05-21 03:50:06;-2
+79381958936;+79331708009;2020-02-13 19:33:10;860
+79514451156;+79837498700;2020-02-01 15:26:56;28
+79657139198;+79221139318;2020-04-12 18:35:32;776
+79113618278;+79556546669;2020-03-04 06:38:07;642
+79547188840;+79687031290;2020-04-10 21:29:41;153
+79097661017;+79114623450;2020-02-04 02:51:04;543
+79355756271;+79755448270;2020-03-08 18:49:34;797
+79712483058;+79776981435;2020-01-17 22:38:58;-1
+79866911726;+79354282782;2020-01-13 15:45:38;-2
+79232620275;+79929595597;2020-04-07 03:45:14;467
+79219775531;+79929595597;2020-03-03 16:53:02;99
+79843203441;+79043147455;2020-01-03 15:50:44;569
+79058054767;+79621745227;2020-03-20 13:34:46;128
+79275748926;+79766364851;2020-04-03 16:55:14;501
+79286644224;+79083030674;2020-04-27 01:17:40;608
+79719753086;+79880490672;2020-04-24 04:54:20;685
+79559277331;+79551562689;2020-02-18 08:09:19;181
+79110903456;+79086392509;2020-02-22 00:09:09;700
+79207211627;+79210243119;2020-03-20 06:15:24;-2
+79171149666;+79207523013;2020-03-19 21:38:16;960
+79839351464;+79645083008;2020-03-14 00:40:19;709
+79719753086;+79557850912;2020-01-20 16:02:53;819
+79888420719;+79283775797;2020-03-21 12:24:06;479
+79208784399;+79645083008;2020-03-20 19:24:07;883
+79996552358;+79192527940;2020-04-05 22:42:06;301
+79766119936;+79737705733;2020-05-25 09:43:16;-1
+79808404470;+79766988037;2020-04-03 06:57:51;293
+79729225818;+79654178456;2020-01-26 07:52:53;407
+79848820681;+79065688312;2020-01-24 13:39:46;382
+79189915473;+79602573462;2020-04-25 04:03:18;-1
+79004136622;+79472464010;2020-02-13 22:50:24;448
+79440794991;+79697026786;2020-02-18 22:20:59;836
+79715339227;+79986215360;2020-02-11 13:08:58;-2
+79645083008;+79305179732;2020-01-28 19:06:31;255
+79803802876;+79159712021;2020-04-14 15:00:56;174
+79096613312;+79463220045;2020-01-07 10:43:32;119
+79044576226;+79295924900;2020-03-07 09:55:33;-1
+79987655975;+79755448270;2020-05-30 13:40:03;406
+79180985553;+79381434569;2020-04-10 21:46:07;-2
+79215636704;+79967027635;2020-04-14 11:28:30;406
+79888420719;+79058572211;2020-03-14 02:48:05;521
+79628289534;+79827938649;2020-03-25 05:38:47;962
+79191866654;+79275828968;2020-02-09 02:25:02;-1
+79162841289;+79188759063;2020-05-28 02:08:17;296
+79359493630;+79267057194;2020-04-22 18:50:29;557
+79687304268;+79159121272;2020-01-11 03:37:36;398
+79140392970;+79066827133;2020-05-09 11:20:26;127
+79471704590;+79870237946;2020-04-27 08:07:02;752
+79831336961;+79692861255;2020-02-24 12:00:46;538
+79692861255;+79871357830;2020-04-13 00:43:30;885
+79543551151;+79817609499;2020-02-11 04:33:41;591
+79662032108;+79831336961;2020-03-10 03:49:02;818
+79051329031;+79086475382;2020-05-29 06:04:27;165
+79741634772;+79400555439;2020-04-25 09:43:56;104
+79598685303;+79130522335;2020-05-11 21:49:46;491
+79472464010;+79914976048;2020-05-05 08:12:25;214
+79967435327;+79695733207;2020-04-24 01:15:48;482
+79850299486;+79095074723;2020-05-23 16:46:22;798
+79160231643;+79862422057;2020-01-31 02:15:20;-2
+79357369448;+79058572211;2020-05-03 16:38:03;995
+79477152666;+79182941837;2020-02-28 15:44:33;508
+79843203441;+79583109002;2020-03-11 22:38:02;138
+79028696923;+79785570693;2020-02-04 00:03:11;-1
+79719753086;+79266151534;2020-04-10 02:31:21;-1
+79960813237;+79729717947;2020-02-11 17:02:04;111
+79788763222;+79066160759;2020-04-13 06:03:19;966
+79575818630;+79932907826;2020-02-01 13:43:24;196
+79065688312;+79813008149;2020-02-19 21:21:39;676
+79517708859;+79813507084;2020-04-06 06:40:47;-2
+79329654975;+79188759063;2020-03-18 19:39:16;18
+79755448270;+79335733704;2020-05-22 22:37:57;111
+79580560086;+79997463702;2020-04-22 17:46:17;-2
+79267068674;+79191866654;2020-01-17 12:17:57;755
+79255872032;+79956785183;2020-01-09 07:00:22;501
+79551562689;+79692861255;2020-03-19 04:06:18;527
+79534530682;+79778843365;2020-01-26 12:43:11;723
+79986051879;+79050148508;2020-05-15 23:47:36;178
+79066028576;+79789238007;2020-05-15 07:48:53;219
+79096613312;+79688462924;2020-01-09 04:40:34;356
+79954659313;+79709796352;2020-01-17 04:04:48;49
+79303782901;+79994363784;2020-02-14 22:46:57;95
+79264808473;+79828419074;2020-03-21 08:07:14;451
+79808404470;+79084009750;2020-04-18 23:45:13;29
+79822792838;+79661780724;2020-02-17 06:32:48;-2
+79697026786;+79215636704;2020-03-22 05:00:12;438
+79381434569;+79606086738;2020-05-28 04:05:53;-2
+79235643827;+79952081307;2020-02-09 14:48:56;108
+79935970995;+79275584616;2020-05-10 09:14:55;-1
+79159712021;+79098173539;2020-02-07 05:32:41;-2
+79980275762;+79841430347;2020-03-04 14:33:05;-2
+79219775531;+79559277331;2020-03-06 20:11:28;539
+79717894676;+79688462924;2020-05-06 18:57:06;572
+79053025711;+79094666319;2020-05-27 19:46:29;847
+79580560086;+79603451681;2020-02-05 07:10:05;16
+79410415253;+79866911726;2020-01-13 01:51:12;975
+79563201410;+79408339549;2020-03-21 17:16:35;340
+79704939239;+79137376844;2020-01-22 00:11:41;-2
+79376249781;+79911048465;2020-04-06 19:17:01;957
+79776981435;+79379726440;2020-05-04 03:08:31;761
+79355756271;+79644433807;2020-02-19 03:25:51;462
+79548961508;+79044321363;2020-05-24 12:52:27;570
+79822792838;+79994325594;2020-01-13 01:33:12;848
+79221204780;+79400555439;2020-05-27 13:44:02;240
+79010628518;+79776981435;2020-02-24 07:40:05;-2
+79870237946;+79128336240;2020-02-10 06:48:45;786
+79598685303;+79817609499;2020-02-22 09:55:47;174
+79261589939;+79209253134;2020-04-21 00:52:19;529
+79325634693;+79570080796;2020-05-10 22:11:17;515
+79817051098;+79252289226;2020-05-28 14:11:42;250
+79913144486;+79441072193;2020-05-03 18:18:37;449
+79032874068;+79660286108;2020-01-11 07:27:12;389
+79400555439;+79084009750;2020-01-18 13:25:22;37
+79916830644;+79687304268;2020-05-29 04:07:04;800
+79051329031;+79901996020;2020-05-14 08:10:04;589
+79446308702;+79717894676;2020-01-26 16:46:57;680
+79346102002;+79645083008;2020-04-02 03:37:45;218
+79954659313;+79472464010;2020-01-25 12:36:00;56
+79645083008;+79741634772;2020-01-07 08:36:42;147
+79916830644;+79188759063;2020-02-18 04:47:47;147
+79449133819;+79563201410;2020-05-28 07:36:20;215
+79898490311;+79321543302;2020-04-23 06:13:45;403
+79655876630;+79291708826;2020-02-27 04:58:04;-2
+79210856463;+79753877737;2020-01-06 13:26:26;100
+79074614693;+79791661835;2020-04-15 05:23:15;17
+79450367114;+79128336240;2020-04-02 00:04:04;672
+79704937503;+79316033174;2020-01-19 16:15:27;716
+79086475382;+79813507084;2020-01-09 23:10:15;974
+79696429332;+79606086738;2020-04-08 06:52:18;581
+79524876551;+79182941837;2020-03-15 22:25:24;117
+79629339854;+79472464010;2020-05-02 01:54:38;127
+79704127241;+79317235687;2020-02-29 23:41:53;461
+79447324401;+79510211344;2020-05-22 04:39:00;30
+79163377741;+79357369448;2020-02-03 10:30:29;862
+79489005245;+79880977698;2020-05-12 13:09:44;419
+79128336240;+79673456568;2020-04-06 02:48:48;-2
+79295924900;+79663826885;2020-04-16 16:58:45;878
+79451974866;+79621745227;2020-05-25 17:16:43;389
+79305747938;+79221139318;2020-01-27 01:18:57;469
+79686861704;+79704939239;2020-01-24 18:39:29;667
+79657139198;+79362184105;2020-03-20 02:25:55;-1
+79110903456;+79751044936;2020-03-05 13:44:09;887
+79906939777;+79880063064;2020-02-01 22:29:30;-1
+79747983853;+79610907210;2020-01-03 05:36:57;735
+79189915473;+79995750441;2020-02-18 17:34:34;631
+79813008149;+79543551151;2020-01-31 19:34:25;774
+79314123360;+79614336834;2020-05-10 14:11:01;39
+79500089893;+79695733207;2020-05-11 19:35:08;811
+79426855814;+79113187342;2020-01-11 17:38:10;750
+79747983853;+79791661835;2020-01-28 03:38:23;-2
+79871357830;+79447324401;2020-01-20 23:57:41;258
+79660953259;+79261435570;2020-02-27 14:38:53;-2
+79080466144;+79671132864;2020-05-16 08:55:17;789
+79656190881;+79645083008;2020-04-19 08:21:30;-1
+79080373662;+79534530682;2020-01-16 05:04:11;951
+79210856463;+79044778714;2020-04-04 20:31:17;729
+79854083981;+79640319752;2020-05-05 23:59:37;-1
+79208784399;+79590518050;2020-02-24 09:00:37;72
+79411765984;+79209106731;2020-02-22 00:16:17;326
+79776925672;+79235643827;2020-01-05 05:40:50;528
+79303782901;+79037543304;2020-04-21 09:52:00;768
+79882994952;+79563201410;2020-01-24 01:36:39;545
+79119914000;+79776981435;2020-05-14 19:59:00;235
+79004136622;+79750149565;2020-02-10 16:38:05;756
+79986051879;+79794344500;2020-04-19 10:13:24;822
+79261435570;+79095914385;2020-05-22 10:24:10;832
+79523139377;+79514451156;2020-02-23 19:32:49;30
+79577589431;+79498453872;2020-01-07 00:03:40;698
+79557850912;+79090060130;2020-05-22 18:11:10;481
+79754909127;+79220722240;2020-02-18 02:20:16;778
+79303782901;+79598685303;2020-01-23 02:11:53;202
+79777755232;+79227186419;2020-02-08 16:55:19;-2
+79232620275;+79473584346;2020-05-24 20:05:24;333
+79381958936;+79084009750;2020-01-27 06:10:57;570
+79013483459;+79551562689;2020-05-27 09:43:29;181
+79880977698;+79817051098;2020-04-17 04:18:27;452
+79729225818;+79037543304;2020-04-08 18:39:55;413
+79548961508;+79660953259;2020-05-07 05:00:38;303
+79235191373;+79443646159;2020-02-21 07:50:35;-2
+79987655975;+79741634772;2020-01-07 19:06:26;102
+79830588607;+79058572211;2020-03-15 07:08:10;-1
+79428668382;+79312286201;2020-02-19 14:07:36;349
+79331708009;+79628289534;2020-05-21 13:34:44;231
+79830588607;+79487539291;2020-05-08 18:53:33;338
+79274194203;+79557850912;2020-02-29 11:40:21;908
+79047886119;+79573414652;2020-01-08 23:03:27;797
+79098173539;+79563201410;2020-02-26 09:30:51;777
+79065688312;+79693220327;2020-05-02 11:24:18;-1
+79440645476;+79190384824;2020-04-01 18:31:49;-2
+79663826885;+79423323771;2020-05-16 11:32:38;534
+79697026786;+79888420719;2020-02-14 14:09:01;436
+79614336834;+79086475382;2020-04-26 04:59:23;992
+79084009750;+79267068674;2020-01-29 05:27:00;583
+79870237946;+79028696923;2020-02-27 09:54:33;266
+79983853744;+79255872032;2020-01-14 00:10:11;559
+79037543304;+79750149565;2020-01-24 21:21:37;852
+79743872599;+79440794991;2020-02-22 12:53:16;786
+79086475382;+79628289534;2020-03-11 23:56:28;-1
+79696031290;+79283775797;2020-05-22 07:11:50;340
+79728682061;+79406058515;2020-02-13 00:55:56;547
+79868672152;+79913144486;2020-05-21 15:26:04;946
+79034687853;+79318886864;2020-01-10 15:24:54;190
+79013743431;+79792861678;2020-05-25 18:34:51;462
+79113765856;+79896237169;2020-04-21 18:02:20;663
+79032874068;+79570080796;2020-01-29 04:57:41;832
+79794344500;+79480506353;2020-02-11 05:52:21;188
+79586348704;+79717894676;2020-03-22 07:39:07;922
+79441072193;+79687304268;2020-05-26 05:37:54;461
+79210856463;+79411765984;2020-01-25 06:48:39;-2
+79034687853;+79032874068;2020-02-14 23:08:51;981
+79994363784;+79095074723;2020-03-21 11:17:18;-1
+79343104093;+79267757119;2020-04-14 17:08:49;729
+79094666319;+79231983437;2020-03-20 22:57:58;471
+79819376145;+79551562689;2020-01-05 06:59:04;728
+79839264101;+79754909127;2020-05-13 22:29:14;848
+79463501333;+79305179732;2020-02-27 08:18:04;649
+79398024564;+79486904218;2020-04-16 13:08:26;798
+79385592937;+79686095319;2020-03-07 07:15:13;971
+79580560086;+79570080796;2020-04-24 23:15:55;709
+79766119936;+79743830987;2020-05-01 06:17:55;667
+79209106731;+79808404470;2020-03-29 13:38:11;198
+79754909127;+79803802876;2020-04-01 22:21:33;549
+79776925672;+79752429113;2020-03-29 14:43:15;881
+79529618655;+79098173539;2020-03-31 04:22:31;370
+79983853744;+79557850912;2020-02-29 04:14:36;160
+79656190881;+79628289534;2020-04-12 01:10:20;946
+79441072193;+79080466144;2020-04-20 01:56:41;983
+79452468189;+79704127241;2020-02-27 20:16:42;407
+79901986584;+79954659313;2020-02-25 10:14:32;-1
+79080466144;+79091469024;2020-04-01 04:18:28;601
+79926444889;+79665470635;2020-05-10 14:50:49;863
+79657139198;+79961331024;2020-05-13 04:47:54;442
+79888420719;+79410415253;2020-03-14 19:38:09;810
+79754909127;+79090060130;2020-01-14 15:32:44;271
+79293755548;+79066160759;2020-05-24 22:10:46;221
+79148864251;+79533778375;2020-02-21 03:26:17;-1
+79940666226;+79952081307;2020-01-07 09:26:59;384
+79841430347;+79378125821;2020-05-20 21:28:17;-1
+79080373662;+79221139318;2020-02-23 14:18:45;299
+79993486801;+79686861704;2020-01-20 00:22:17;716
+79389160254;+79189915473;2020-04-13 23:20:26;815
+79269739830;+79644433807;2020-03-30 13:34:31;-1
+79215686220;+79911048465;2020-05-09 07:27:42;821
+79140392970;+79137538995;2020-04-12 16:08:40;312
+79013483459;+79926484537;2020-01-23 16:35:19;650
+79813400347;+79719753086;2020-04-02 02:31:01;601
+79287529631;+79987655975;2020-03-25 13:24:25;971
+79656190881;+79241167134;2020-05-12 07:02:33;585
+79416150594;+79529618655;2020-01-15 16:14:08;394
+79916830644;+79817609499;2020-01-14 15:39:09;610
+79426855814;+79626551982;2020-03-13 06:59:40;521
+79423323771;+79598685303;2020-04-05 21:55:43;617
+79140392970;+79487305727;2020-05-30 22:46:36;396
+79753877737;+79558589518;2020-04-12 19:57:51;614
+79652271658;+79381552101;2020-04-04 14:14:56;757
+79066160759;+79643495830;2020-03-30 13:40:27;-2
+79359493630;+79913144486;2020-02-26 21:04:11;123
+79013483459;+79721573398;2020-02-09 04:05:54;831
+79137376844;+79952081307;2020-05-25 15:35:53;92
+79880063064;+79751044936;2020-02-02 14:23:19;392
+79382870864;+79729717947;2020-02-23 07:56:35;411
+79188759063;+79602587005;2020-01-05 08:13:40;-2
+79987797980;+79604498792;2020-01-26 13:07:49;60
+79657139198;+79604498792;2020-04-16 20:40:29;-1
+79267068674;+79640319752;2020-03-02 09:37:18;540
+79699925860;+79054026179;2020-02-19 04:11:32;-1
+79450367114;+79898490311;2020-04-12 00:14:06;178
+79704127241;+79583109002;2020-02-26 07:08:55;44
+79312286201;+79113187342;2020-04-03 11:18:34;679
+79320590135;+79209635425;2020-02-28 11:20:31;515
+79871556516;+79044778714;2020-03-18 21:15:52;-2
+79053025711;+79655876630;2020-02-29 21:47:26;513
+79817609499;+79885061665;2020-03-05 22:45:05;387
+79819376145;+79932907826;2020-04-23 07:42:26;-2
+79652271658;+79190384824;2020-01-03 04:34:31;364
+79137376844;+79803802876;2020-04-24 10:27:41;-1
+79906939777;+79315843010;2020-01-17 21:54:50;-1
+79880490672;+79189915473;2020-03-24 21:17:12;724
+79662032108;+79240960136;2020-02-27 07:29:25;987
+79275748926;+79975889517;2020-05-09 12:22:40;974
+79452468189;+79832921923;2020-03-28 12:15:44;736
+79452468189;+79590518050;2020-03-08 10:13:13;206
